port_id,port_name,port_country,port_lat,port_lon,visit_count,project_id,terminal_name,terminal_role,country,terminal_lat,terminal_lon,capacity_mtpa,source,distance_km,country_match,match_status
356dd409,,KOR,34.636598972942835,127.90694105823,1,T100000130311,Gwangyang LNG Terminal,regasification,South Korea,34.889,127.7815,7.1,https://www.gem.wiki/Gwangyang_LNG_Terminal,30.31484686171735,True,outside_distance_threshold
8fab60a7,PANAMA CANAL ANCHORAGE,PAN,9.119930711121947,-79.74291168799344,19,T100000130575,Costa Norte LNG Terminal,regasification,Panama,9.3389775,-79.90797,1.5,https://www.gem.wiki/Costa_Norte_LNG_Terminal,30.355372203097037,True,outside_distance_threshold
3fcedb1d,,KWT,28.971019775166564,48.51577499571826,1,T100000130671,Al Zour LNG Terminal,regasification,Kuwait,28.7183683,48.3973631,22.0,https://www.gem.wiki/Al_Zour_LNG_Terminal,30.368777321416694,True,outside_distance_threshold
31da207d,BATAM,IDN,1.182789666141154,103.95829108212364,1,T100000130291,Pengerang Johor LNG Terminal,regasification,Malaysia,1.341382,104.182089,3.5,https://www.gem.wiki/Pengerang_Johor_LNG_Terminal,30.49513639104222,False,outside_distance_threshold
3e5f43af,DUBAI,ARE,25.24103186821263,55.26269163183442,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,30.570049549278757,True,outside_distance_threshold
2c09d97d,,AUS,-20.339503422013927,116.66316076269976,4,T100000130337,North West Shelf LNG Terminal,liquefaction,Australia,-20.59424,116.7767,16.7,https://www.gem.wiki/North_West_Shelf_LNG_Terminal,30.695782673516895,True,outside_distance_threshold
3403e697,CHN-2338,CHN,22.40765647828516,113.84437844028017,18,T100000130388,Hong Kong FSRU,regasification,Hong Kong,22.1542687,113.9637415,6.1,https://www.gem.wiki/Hong_Kong_FSRU,30.735842280352166,False,outside_distance_threshold
14a03e8d,,GRC,37.91314696252868,23.05679365330611,1,T100000130462,Revithoussa LNG Terminal,regasification,Greece,37.96,23.4023,5.1,https://www.gem.wiki/Revithoussa_LNG_Terminal,30.74500196368105,True,outside_distance_threshold
6be9dcb9,,AUS,-23.86628899871909,151.49903822843672,2,T100000130333,Gladstone LNG Terminal,liquefaction,Australia,-23.776,151.2103,7.8,https://www.gem.wiki/Gladstone_LNG_Terminal,31.039606509067596,True,outside_distance_threshold
5f19fa97,PRIGORODNOYE ANCHORAGE,RUS,46.398880146233914,142.681059256282,4,T100000130512,Sakhalin II LNG Terminal,liquefaction,Russia,46.6288,142.9112,15.0,https://www.gem.wiki/Sakhalin_II_LNG_Terminal,31.044420648935603,True,outside_distance_threshold
6be9c54d,,AUS,-23.77805044814948,151.51675149119154,4,T100000130333,Gladstone LNG Terminal,liquefaction,Australia,-23.776,151.2103,7.8,https://www.gem.wiki/Gladstone_LNG_Terminal,31.18436835013736,True,outside_distance_threshold
31da2077,BATAM,IDN,1.1787356812338394,103.94678909136152,1,T100000130309,Singapore LNG Terminal,regasification,Singapore,1.23616,103.67135,11.0,https://www.gem.wiki/Singapore_LNG_Terminal,31.27930299173781,False,outside_distance_threshold
2c09d989,,AUS,-20.342107107066205,116.6386993660571,2,T100000130337,North West Shelf LNG Terminal,liquefaction,Australia,-20.59424,116.7767,16.7,https://www.gem.wiki/North_West_Shelf_LNG_Terminal,31.506919181587797,True,outside_distance_threshold
48053889,,FRA,47.09905420324439,-2.4343023512943316,7,T100000130456,Montoir LNG Terminal,regasification,France,47.30296,-2.14278,9.84,https://www.gem.wiki/Montoir_LNG_Terminal,31.609199196368408,True,outside_distance_threshold
6be9c4d1,,AUS,-23.81675380260932,151.52082910544988,2,T100000130333,Gladstone LNG Terminal,liquefaction,Australia,-23.776,151.2103,7.8,https://www.gem.wiki/Gladstone_LNG_Terminal,31.917094136567812,True,outside_distance_threshold
3e5f43a1,DUBAI,ARE,25.253278569859702,55.26763786798075,1,T100000130603,Jebel Ali FLNG Terminal,regasification,United Arab Emirates,25.03103,55.0667,6.0,https://www.gem.wiki/Jebel_Ali_FLNG_Terminal,31.934840639812638,True,outside_distance_threshold
357bb24b,,KOR,37.112798650909504,126.39428102043956,2,T100000130312,Incheon LNG Terminal,regasification,South Korea,37.35124,126.602,54.5,https://www.gem.wiki/Incheon_LNG_Terminal,32.26686000586093,True,outside_distance_threshold
