value_col,donor_set,actual_cumulative_throughput_loss,actual_mean_daily_throughput_loss,actual_counterfactual_sum,actual_normalized_throughput_loss,actual_n_days,n_donors,donor_loss_mean,donor_loss_median,donor_loss_p95,loss_vs_donor_p95_ratio,donor_mean_daily_loss_mean,donor_mean_daily_loss_median,donor_mean_daily_loss_p95,mean_daily_loss_vs_donor_p95_ratio,donor_normalized_loss_mean,donor_normalized_loss_median,donor_normalized_loss_p95,normalized_loss_vs_donor_p95_ratio,p_donor_loss_ge_actual,p_donor_mean_daily_loss_ge_actual,p_donor_normalized_loss_ge_actual,max_donor_slug,max_donor_loss,max_normalized_donor_slug,max_normalized_donor_loss,dropped_slug,dropped_portname,dropped_contamination_flag,dropped_was_raw_max,dropped_was_normalized_max
capacity_tanker,all_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,26,8294785.884615385,8625.0,35779639.75,7.703080520814914,64222.934083689805,72.34483173076922,275227.9980769231,8.486444641575753,-0.09868669231274182,0.0290337574367408,0.3325440829149706,2.734301225220199,0.037037037037037035,0.037037037037037035,0.038461538461538464,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,yucatan_channel,Yucatan Channel,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9156535.523809524,-82568.0,37459804.0,7.357578432604719,70993.44439665624,-635.1384615384616,288152.3384615385,8.10580674778486,-0.0957783669374479,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,balabac_strait,Balabac Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9079214.047619049,-82568.0,37459804.0,7.357578432604719,70357.4218791221,-635.1384615384616,288152.3384615385,8.10580674778486,-0.1251712117462749,-0.0031413209405214116,0.3413398937171237,2.6638424341564644,0.045454545454545456,0.045454545454545456,0.045454545454545456,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,bering_strait,Bering Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,7962058.285714285,-410546.0,37459804.0,7.357578432604719,61762.750257462096,-3182.5271317829456,288152.3384615385,8.10580674778486,-0.14312964836519756,-0.09688526622293085,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,bohai_strait,Bohai Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9738452.333333334,-82568.0,37459804.0,7.357578432604719,75427.3198545317,-635.1384615384616,288152.3384615385,8.10580674778486,-0.1174228724475753,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,bosporus_strait,Bosporus Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,7595895.333333333,-410546.0,37459804.0,7.357578432604719,58946.112162224,-3182.5271317829456,288152.3384615385,8.10580674778486,-0.1388231284380645,-0.09688526622293085,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,dover_strait,Dover Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,8899281.38095238,-410546.0,37459804.0,7.357578432604719,68633.49201570387,-3182.5271317829456,288152.3384615385,8.10580674778486,-0.1630027813312269,-0.09688526622293085,0.2995597924068972,3.03537295859468,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,malacca_strait,0.3413398937171237,kerch_strait,Kerch Strait,False,False,True
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,10238929.761904761,-82568.0,37459804.0,7.357578432604719,79277.14622815808,-635.1384615384616,288152.3384615385,8.10580674778486,-0.1161173638641267,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,korea_strait,Korea Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9370092.142857144,-82568.0,37459804.0,7.357578432604719,72593.77992779178,-635.1384615384616,288152.3384615385,8.10580674778486,-0.1103463219236264,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,lombok_strait,Lombok Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,7275864.047619048,-410546.0,30739147.0,8.966203453856414,56484.33304134489,-3182.5271317829456,236454.97692307693,9.87802075424859,-0.14097694214414,-0.09688526622293085,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,luzon_strait,Luzon Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9138075.714285715,-82568.0,37459804.0,7.357578432604719,70989.98772998959,-635.1384615384616,288152.3384615385,8.10580674778486,-0.10341410532006672,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,magellan_strait,Magellan Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9325414.333333334,-82568.0,37459804.0,7.357578432604719,72366.44284806933,-635.1384615384616,288152.3384615385,8.10580674778486,-0.04795648302872573,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,makassar_strait,Makassar Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,945935.9523809524,-410546.0,30739147.0,8.966203453856414,7792.578462590307,-3182.5271317829456,236454.97692307693,9.87802075424859,-0.14849676701944484,-0.09688526622293085,0.31406580671867945,2.895175704907615,0.045454545454545456,0.045454545454545456,0.047619047619047616,luzon_strait,37459804.0,kerch_strait,0.6314601799527648,malacca_strait,Malacca Strait,False,True,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9184895.38095238,-82568.0,37459804.0,7.357578432604719,71258.23551310283,-635.1384615384616,288152.3384615385,8.10580674778486,-0.10981499114485105,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,mindoro_strait,Mindoro Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9137060.285714285,-82568.0,37459804.0,7.357578432604719,70950.06573365259,-635.1384615384616,288152.3384615385,8.10580674778486,-0.1206441194311549,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,mona_passage,Mona Passage,False,False,False
