grid_id,high_exposure_pre_gulf_share_min,high_offset_ratio_min,constrained_total_pct_max,stable_band_abs,destination_unit,destination_unit_type,headline_primary_typology,grid_primary_typology,agrees_with_headline,unit_grid_points,unit_grid_agreement_count,unit_grid_agreement_share,evidence_strength,caution_flags,pre_months,post_months,pre_gulf_share,post_gulf_share,gulf_share_change_pp,edge_total_pct_change,seasonality_adjusted_edge_total_pct_change,non_gulf_edge_pct_change,non_gulf_offset_ratio,jensen_shannon_distance,edge_turnover_rate,rule_thresholds,coverage_note,admissibility_note
grid_001,0.1,0.7,-3.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_002,0.1,0.7,-3.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_003,0.1,0.7,-3.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_004,0.1,0.7,-5.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_005,0.1,0.7,-5.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_006,0.1,0.7,-5.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_007,0.1,0.7,-10.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_008,0.1,0.7,-10.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_009,0.1,0.7,-10.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_010,0.1,0.8,-3.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_011,0.1,0.8,-3.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_012,0.1,0.8,-3.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_013,0.1,0.8,-5.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_014,0.1,0.8,-5.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_015,0.1,0.8,-5.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_016,0.1,0.8,-10.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_017,0.1,0.8,-10.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_018,0.1,0.8,-10.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_019,0.1,0.9,-3.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_020,0.1,0.9,-3.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_021,0.1,0.9,-3.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_022,0.1,0.9,-5.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_023,0.1,0.9,-5.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_024,0.1,0.9,-5.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_025,0.1,0.9,-10.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_026,0.1,0.9,-10.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_027,0.1,0.9,-10.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_028,0.15,0.7,-3.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_029,0.15,0.7,-3.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_030,0.15,0.7,-3.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_031,0.15,0.7,-5.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_032,0.15,0.7,-5.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_033,0.15,0.7,-5.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_034,0.15,0.7,-10.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_035,0.15,0.7,-10.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_036,0.15,0.7,-10.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_037,0.15,0.8,-3.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_038,0.15,0.8,-3.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_039,0.15,0.8,-3.0,12.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_040,0.15,0.8,-5.0,8.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
grid_041,0.15,0.8,-5.0,10.0,China,importer,high_exposure_constrained,high_exposure_constrained,True,81,81,1.0,medium,none,12,3,0.3043393783467947,0.0884241697188483,-21.59152086279463,-25.708617872944075,-13.923582288884273,-2.849721991484866,-0.1743030253582267,0.2095565409791185,0.2059264671134633,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split national customs; weight basis
