unit,date,july_outcome,august_outcome,proportional_component,residual_revision,pre_surveillance
strait_of_hormuz,2019-03-04,36.0,25.0,29.951468752004608,-4.951468752004608,True
strait_of_hormuz,2019-03-05,47.0,39.0,39.10330642622824,-0.1033064262282366,True
strait_of_hormuz,2019-03-06,57.0,52.0,47.42315885734063,4.576841142659369,True
strait_of_hormuz,2019-03-07,35.0,26.0,29.119483508893367,-3.1194835088933672,True
strait_of_hormuz,2019-03-08,51.0,42.0,42.43124739867319,-0.43124739867319306,True
strait_of_hormuz,2019-03-09,61.0,48.0,50.75109982978559,-2.7510998297855878,True
strait_of_hormuz,2019-03-10,39.0,32.0,32.447424481338324,-0.4474244813383237,True
strait_of_hormuz,2019-03-11,26.0,23.0,21.631616320892217,1.368383679107783,True
strait_of_hormuz,2019-03-12,39.0,33.0,32.447424481338324,0.5525755186616763,True
strait_of_hormuz,2019-03-13,47.0,39.0,39.10330642622824,-0.1033064262282366,True
strait_of_hormuz,2019-03-14,38.0,28.0,31.615439238227086,-3.6154392382270863,True
strait_of_hormuz,2019-03-15,39.0,33.0,32.447424481338324,0.5525755186616763,True
strait_of_hormuz,2019-03-16,37.0,28.0,30.78345399511585,-2.783453995115849,True
strait_of_hormuz,2019-03-17,50.0,42.0,41.59926215556196,0.4007378444380407,True
strait_of_hormuz,2019-03-18,34.0,28.0,28.28749826578213,-0.2874982657821299,True
strait_of_hormuz,2019-03-19,39.0,26.0,32.447424481338324,-6.447424481338324,True
strait_of_hormuz,2019-03-20,45.0,40.0,37.43933594000576,2.560664059994238,True
strait_of_hormuz,2019-03-21,39.0,31.0,32.447424481338324,-1.4474244813383237,True
strait_of_hormuz,2019-03-22,37.0,28.0,30.78345399511585,-2.783453995115849,True
strait_of_hormuz,2019-03-23,38.0,31.0,31.615439238227086,-0.6154392382270863,True
strait_of_hormuz,2019-03-24,36.0,31.0,29.951468752004608,1.0485312479953919,True
strait_of_hormuz,2019-03-25,27.0,22.0,22.463601564003454,-0.4636015640034543,True
strait_of_hormuz,2019-03-26,38.0,33.0,31.615439238227086,1.3845607617729137,True
strait_of_hormuz,2019-03-27,42.0,38.0,34.943380210672046,3.0566197893279536,True
strait_of_hormuz,2019-03-28,33.0,28.0,27.455513022670893,0.5444869773291074,True
strait_of_hormuz,2019-03-29,40.0,36.0,33.279409724449565,2.7205902755504354,True
strait_of_hormuz,2019-03-30,55.0,47.0,45.75918837111815,1.2408116288818505,True
strait_of_hormuz,2019-03-31,38.0,31.0,31.615439238227086,-0.6154392382270863,True
strait_of_hormuz,2019-04-01,49.0,42.0,40.76727691245072,1.2327230875492816,True
strait_of_hormuz,2019-04-02,31.0,25.0,25.79154253644841,-0.7915425364484108,True
strait_of_hormuz,2019-04-03,35.0,32.0,29.119483508893367,2.8805164911066328,True
strait_of_hormuz,2019-04-04,23.0,20.0,19.135660591558498,0.8643394084415021,True
strait_of_hormuz,2019-04-05,47.0,39.0,39.10330642622824,-0.1033064262282366,True
strait_of_hormuz,2019-04-06,50.0,46.0,41.59926215556196,4.400737844438041,True
strait_of_hormuz,2019-04-07,47.0,41.0,39.10330642622824,1.8966935737717634,True
strait_of_hormuz,2019-04-08,47.0,40.0,39.10330642622824,0.8966935737717634,True
strait_of_hormuz,2019-04-09,58.0,50.0,48.25514410045187,1.7448558995481278,True
strait_of_hormuz,2019-04-10,39.0,29.0,32.447424481338324,-3.4474244813383237,True
strait_of_hormuz,2019-04-11,47.0,41.0,39.10330642622824,1.8966935737717634,True
strait_of_hormuz,2019-04-12,40.0,33.0,33.279409724449565,-0.2794097244495646,True
strait_of_hormuz,2019-04-13,44.0,41.0,36.60735069689452,4.392649303105479,True
strait_of_hormuz,2019-04-14,27.0,20.0,22.463601564003454,-2.4636015640034543,True
strait_of_hormuz,2019-04-15,49.0,40.0,40.76727691245072,-0.7672769124507184,True
strait_of_hormuz,2019-04-16,43.0,38.0,35.77536545378328,2.22463454621672,True
strait_of_hormuz,2019-04-17,48.0,39.0,39.93529166933948,-0.9352916693394775,True
strait_of_hormuz,2019-04-18,44.0,36.0,36.60735069689452,-0.607350696894521,True
strait_of_hormuz,2019-04-19,67.0,57.0,55.74301128845302,1.256988711546981,True
strait_of_hormuz,2019-04-20,57.0,48.0,47.42315885734063,0.5768411426593687,True
strait_of_hormuz,2019-04-21,49.0,41.0,40.76727691245072,0.23272308754928162,True
strait_of_hormuz,2019-04-22,49.0,45.0,40.76727691245072,4.232723087549282,True
strait_of_hormuz,2019-04-23,34.0,24.0,28.28749826578213,-4.28749826578213,True
strait_of_hormuz,2019-04-24,43.0,34.0,35.77536545378328,-1.7753654537832801,True
strait_of_hormuz,2019-04-25,46.0,44.0,38.271321183116996,5.728678816883004,True
strait_of_hormuz,2019-04-26,45.0,37.0,37.43933594000576,-0.4393359400057619,True
strait_of_hormuz,2019-04-27,65.0,57.0,54.079040802230544,2.920959197769456,True
strait_of_hormuz,2019-04-28,52.0,40.0,43.263232641784434,-3.263232641784434,True
strait_of_hormuz,2019-04-29,58.0,51.0,48.25514410045187,2.744855899548128,True
strait_of_hormuz,2019-04-30,42.0,33.0,34.943380210672046,-1.9433802106720464,True
strait_of_hormuz,2019-05-01,37.0,30.0,30.78345399511585,-0.783453995115849,True
strait_of_hormuz,2019-05-02,62.0,46.0,51.58308507289682,-5.5830850728968215,True
strait_of_hormuz,2019-05-03,52.0,46.0,43.263232641784434,2.736767358215566,True
strait_of_hormuz,2019-05-04,49.0,41.0,40.76727691245072,0.23272308754928162,True
strait_of_hormuz,2019-05-05,37.0,28.0,30.78345399511585,-2.783453995115849,True
strait_of_hormuz,2019-05-06,47.0,37.0,39.10330642622824,-2.1033064262282366,True
strait_of_hormuz,2019-05-07,54.0,48.0,44.92720312800691,3.0727968719930914,True
strait_of_hormuz,2019-05-08,62.0,50.0,51.58308507289682,-1.5830850728968215,True
strait_of_hormuz,2019-05-09,36.0,29.0,29.951468752004608,-0.9514687520046081,True
strait_of_hormuz,2019-05-10,47.0,39.0,39.10330642622824,-0.1033064262282366,True
strait_of_hormuz,2019-05-11,50.0,37.0,41.59926215556196,-4.599262155561959,True
strait_of_hormuz,2019-05-12,49.0,40.0,40.76727691245072,-0.7672769124507184,True
strait_of_hormuz,2019-05-13,48.0,47.0,39.93529166933948,7.0647083306605225,True
strait_of_hormuz,2019-05-14,27.0,18.0,22.463601564003454,-4.463601564003454,True
strait_of_hormuz,2019-05-15,55.0,47.0,45.75918837111815,1.2408116288818505,True
strait_of_hormuz,2019-05-16,47.0,41.0,39.10330642622824,1.8966935737717634,True
strait_of_hormuz,2019-05-17,57.0,46.0,47.42315885734063,-1.4231588573406313,True
strait_of_hormuz,2019-05-18,47.0,37.0,39.10330642622824,-2.1033064262282366,True
strait_of_hormuz,2019-05-19,53.0,42.0,44.095217884895675,-2.095217884895675,True
strait_of_hormuz,2019-05-20,42.0,35.0,34.943380210672046,0.05661978932795364,True
strait_of_hormuz,2019-05-21,32.0,27.0,26.62352777955965,0.37647222044034834,True
strait_of_hormuz,2019-05-22,39.0,35.0,32.447424481338324,2.5525755186616763,True
strait_of_hormuz,2019-05-23,53.0,43.0,44.095217884895675,-1.0952178848956748,True
strait_of_hormuz,2019-05-24,49.0,42.0,40.76727691245072,1.2327230875492816,True
strait_of_hormuz,2019-05-25,50.0,47.0,41.59926215556196,5.400737844438041,True
strait_of_hormuz,2019-05-26,54.0,48.0,44.92720312800691,3.0727968719930914,True
strait_of_hormuz,2019-05-27,62.0,53.0,51.58308507289682,1.4169149271031785,True
strait_of_hormuz,2019-05-28,35.0,25.0,29.119483508893367,-4.119483508893367,True
strait_of_hormuz,2019-05-29,52.0,49.0,43.263232641784434,5.736767358215566,True
strait_of_hormuz,2019-05-30,66.0,56.0,54.911026045341785,1.088973954658215,True
strait_of_hormuz,2019-05-31,52.0,48.0,43.263232641784434,4.736767358215566,True
strait_of_hormuz,2019-06-01,28.0,26.0,23.295586807114695,2.704413192885305,True
strait_of_hormuz,2019-06-02,58.0,50.0,48.25514410045187,1.7448558995481278,True
strait_of_hormuz,2019-06-03,67.0,54.0,55.74301128845302,-1.743011288453019,True
strait_of_hormuz,2019-06-04,70.0,60.0,58.238967017786734,1.7610329822132655,True
strait_of_hormuz,2019-06-05,36.0,27.0,29.951468752004608,-2.951468752004608,True
strait_of_hormuz,2019-06-06,43.0,38.0,35.77536545378328,2.22463454621672,True
strait_of_hormuz,2019-06-07,57.0,44.0,47.42315885734063,-3.4231588573406313,True
strait_of_hormuz,2019-06-08,51.0,39.0,42.43124739867319,-3.431247398673193,True
strait_of_hormuz,2019-06-09,43.0,40.0,35.77536545378328,4.22463454621672,True
strait_of_hormuz,2019-06-10,46.0,45.0,38.271321183116996,6.728678816883004,True
strait_of_hormuz,2019-06-11,54.0,46.0,44.92720312800691,1.0727968719930914,True
strait_of_hormuz,2019-06-12,51.0,46.0,42.43124739867319,3.568752601326807,True
strait_of_hormuz,2019-06-13,39.0,30.0,32.447424481338324,-2.4474244813383237,True
strait_of_hormuz,2019-06-14,36.0,31.0,29.951468752004608,1.0485312479953919,True
strait_of_hormuz,2019-06-15,35.0,24.0,29.119483508893367,-5.119483508893367,True
strait_of_hormuz,2019-06-16,77.0,68.0,64.06286371956541,3.9371362804345864,True
strait_of_hormuz,2019-06-17,59.0,46.0,49.087129343563106,-3.087129343563106,True
strait_of_hormuz,2019-06-18,52.0,42.0,43.263232641784434,-1.263232641784434,True
strait_of_hormuz,2019-06-19,48.0,39.0,39.93529166933948,-0.9352916693394775,True
strait_of_hormuz,2019-06-20,52.0,43.0,43.263232641784434,-0.26323264178443395,True
strait_of_hormuz,2019-06-21,53.0,42.0,44.095217884895675,-2.095217884895675,True
strait_of_hormuz,2019-06-22,52.0,50.0,43.263232641784434,6.736767358215566,True
strait_of_hormuz,2019-06-23,39.0,30.0,32.447424481338324,-2.4474244813383237,True
strait_of_hormuz,2019-06-24,79.0,69.0,65.7268342057879,3.2731657942121046,True
strait_of_hormuz,2019-06-25,72.0,62.0,59.902937504009216,2.0970624959907838,True
strait_of_hormuz,2019-06-26,66.0,49.0,54.911026045341785,-5.911026045341785,True
strait_of_hormuz,2019-06-27,62.0,51.0,51.58308507289682,-0.5830850728968215,True
strait_of_hormuz,2019-06-28,51.0,45.0,42.43124739867319,2.568752601326807,True
strait_of_hormuz,2019-06-29,51.0,46.0,42.43124739867319,3.568752601326807,True
strait_of_hormuz,2019-06-30,60.0,53.0,49.91911458667435,3.080885413325653,True
strait_of_hormuz,2019-07-01,68.0,56.0,56.57499653156426,-0.5749965315642598,True
strait_of_hormuz,2019-07-02,49.0,36.0,40.76727691245072,-4.767276912450718,True
strait_of_hormuz,2019-07-03,72.0,65.0,59.902937504009216,5.097062495990784,True
strait_of_hormuz,2019-07-04,66.0,47.0,54.911026045341785,-7.911026045341785,True
strait_of_hormuz,2019-07-05,57.0,45.0,47.42315885734063,-2.4231588573406313,True
strait_of_hormuz,2019-07-06,65.0,58.0,54.079040802230544,3.920959197769456,True
strait_of_hormuz,2019-07-07,53.0,44.0,44.095217884895675,-0.09521788489567484,True
strait_of_hormuz,2019-07-08,58.0,46.0,48.25514410045187,-2.255144100451872,True
strait_of_hormuz,2019-07-09,43.0,40.0,35.77536545378328,4.22463454621672,True
strait_of_hormuz,2019-07-10,41.0,30.0,34.111394967560805,-4.1113949675608055,True
strait_of_hormuz,2019-07-11,53.0,50.0,44.095217884895675,5.904782115104325,True
strait_of_hormuz,2019-07-12,67.0,56.0,55.74301128845302,0.2569887115469811,True
strait_of_hormuz,2019-07-13,40.0,36.0,33.279409724449565,2.7205902755504354,True
strait_of_hormuz,2019-07-14,46.0,39.0,38.271321183116996,0.7286788168830043,True
strait_of_hormuz,2019-07-15,54.0,45.0,44.92720312800691,0.07279687199309137,True
strait_of_hormuz,2019-07-16,54.0,47.0,44.92720312800691,2.0727968719930914,True
strait_of_hormuz,2019-07-17,49.0,46.0,40.76727691245072,5.232723087549282,True
strait_of_hormuz,2019-07-18,50.0,40.0,41.59926215556196,-1.5992621555619593,True
strait_of_hormuz,2019-07-19,47.0,43.0,39.10330642622824,3.8966935737717634,True
strait_of_hormuz,2019-07-20,38.0,28.0,31.615439238227086,-3.6154392382270863,True
strait_of_hormuz,2019-07-21,60.0,54.0,49.91911458667435,4.080885413325653,True
strait_of_hormuz,2019-07-22,56.0,46.0,46.59117361422939,-0.5911736142293904,True
strait_of_hormuz,2019-07-23,53.0,45.0,44.095217884895675,0.9047821151043252,True
strait_of_hormuz,2019-07-24,50.0,46.0,41.59926215556196,4.400737844438041,True
strait_of_hormuz,2019-07-25,44.0,36.0,36.60735069689452,-0.607350696894521,True
strait_of_hormuz,2019-07-26,50.0,44.0,41.59926215556196,2.4007378444380407,True
strait_of_hormuz,2019-07-27,48.0,36.0,39.93529166933948,-3.9352916693394775,True
strait_of_hormuz,2019-07-28,49.0,46.0,40.76727691245072,5.232723087549282,True
strait_of_hormuz,2019-07-29,50.0,45.0,41.59926215556196,3.4007378444380407,True
strait_of_hormuz,2019-07-30,33.0,32.0,27.455513022670893,4.5444869773291074,True
strait_of_hormuz,2019-07-31,50.0,42.0,41.59926215556196,0.4007378444380407,True
strait_of_hormuz,2019-08-01,60.0,54.0,49.91911458667435,4.080885413325653,True
strait_of_hormuz,2019-08-02,53.0,47.0,44.095217884895675,2.904782115104325,True
strait_of_hormuz,2019-08-03,37.0,34.0,30.78345399511585,3.216546004884151,True
strait_of_hormuz,2019-08-04,45.0,35.0,37.43933594000576,-2.439335940005762,True
strait_of_hormuz,2019-08-05,55.0,42.0,45.75918837111815,-3.7591883711181495,True
strait_of_hormuz,2019-08-06,62.0,52.0,51.58308507289682,0.41691492710317846,True
strait_of_hormuz,2019-08-07,64.0,51.0,53.2470555591193,-2.2470555591193033,True
strait_of_hormuz,2019-08-08,62.0,52.0,51.58308507289682,0.41691492710317846,True
strait_of_hormuz,2019-08-09,42.0,27.0,34.943380210672046,-7.943380210672046,True
strait_of_hormuz,2019-08-10,65.0,58.0,54.079040802230544,3.920959197769456,True
strait_of_hormuz,2019-08-11,52.0,39.0,43.263232641784434,-4.263232641784434,True
strait_of_hormuz,2019-08-12,52.0,42.0,43.263232641784434,-1.263232641784434,True
strait_of_hormuz,2019-08-13,56.0,48.0,46.59117361422939,1.4088263857706096,True
strait_of_hormuz,2019-08-14,38.0,29.0,31.615439238227086,-2.6154392382270863,True
strait_of_hormuz,2019-08-15,45.0,39.0,37.43933594000576,1.560664059994238,True
strait_of_hormuz,2019-08-16,50.0,45.0,41.59926215556196,3.4007378444380407,True
strait_of_hormuz,2019-08-17,65.0,49.0,54.079040802230544,-5.079040802230544,True
strait_of_hormuz,2019-08-18,52.0,45.0,43.263232641784434,1.736767358215566,True
strait_of_hormuz,2019-08-19,41.0,35.0,34.111394967560805,0.8886050324391945,True
strait_of_hormuz,2019-08-20,46.0,35.0,38.271321183116996,-3.2713211831169957,True
strait_of_hormuz,2019-08-21,63.0,57.0,52.41507031600806,4.584929683991938,True
strait_of_hormuz,2019-08-22,52.0,40.0,43.263232641784434,-3.263232641784434,True
strait_of_hormuz,2019-08-23,48.0,41.0,39.93529166933948,1.0647083306605225,True
strait_of_hormuz,2019-08-24,52.0,46.0,43.263232641784434,2.736767358215566,True
strait_of_hormuz,2019-08-25,55.0,43.0,45.75918837111815,-2.7591883711181495,True
strait_of_hormuz,2019-08-26,62.0,53.0,51.58308507289682,1.4169149271031785,True
strait_of_hormuz,2019-08-27,50.0,43.0,41.59926215556196,1.4007378444380407,True
strait_of_hormuz,2019-08-28,49.0,43.0,40.76727691245072,2.2327230875492816,True
strait_of_hormuz,2019-08-29,63.0,51.0,52.41507031600806,-1.4150703160080624,True
strait_of_hormuz,2019-08-30,60.0,51.0,49.91911458667435,1.0808854133256531,True
strait_of_hormuz,2019-08-31,46.0,42.0,38.271321183116996,3.7286788168830043,True
strait_of_hormuz,2019-09-01,49.0,41.0,40.76727691245072,0.23272308754928162,True
strait_of_hormuz,2019-09-02,43.0,37.0,35.77536545378328,1.2246345462167199,True
strait_of_hormuz,2019-09-03,43.0,32.0,35.77536545378328,-3.77536545378328,True
strait_of_hormuz,2019-09-04,53.0,44.0,44.095217884895675,-0.09521788489567484,True
strait_of_hormuz,2019-09-05,57.0,47.0,47.42315885734063,-0.4231588573406313,True
strait_of_hormuz,2019-09-06,59.0,52.0,49.087129343563106,2.912870656436894,True
strait_of_hormuz,2019-09-07,61.0,46.0,50.75109982978559,-4.751099829785588,True
strait_of_hormuz,2019-09-08,47.0,36.0,39.10330642622824,-3.1033064262282366,True
strait_of_hormuz,2019-09-09,56.0,52.0,46.59117361422939,5.40882638577061,True
strait_of_hormuz,2019-09-10,44.0,40.0,36.60735069689452,3.392649303105479,True
strait_of_hormuz,2019-09-11,50.0,43.0,41.59926215556196,1.4007378444380407,True
strait_of_hormuz,2019-09-12,39.0,32.0,32.447424481338324,-0.4474244813383237,True
strait_of_hormuz,2019-09-13,39.0,35.0,32.447424481338324,2.5525755186616763,True
strait_of_hormuz,2019-09-14,62.0,53.0,51.58308507289682,1.4169149271031785,True
strait_of_hormuz,2019-09-15,45.0,38.0,37.43933594000576,0.5606640599942381,True
strait_of_hormuz,2019-09-16,58.0,47.0,48.25514410045187,-1.2551441004518722,True
strait_of_hormuz,2019-09-17,52.0,44.0,43.263232641784434,0.736767358215566,True
strait_of_hormuz,2019-09-18,37.0,28.0,30.78345399511585,-2.783453995115849,True
strait_of_hormuz,2019-09-19,43.0,33.0,35.77536545378328,-2.77536545378328,True
strait_of_hormuz,2019-09-20,53.0,46.0,44.095217884895675,1.9047821151043252,True
strait_of_hormuz,2019-09-21,47.0,32.0,39.10330642622824,-7.103306426228237,True
strait_of_hormuz,2019-09-22,48.0,41.0,39.93529166933948,1.0647083306605225,True
strait_of_hormuz,2019-09-23,37.0,31.0,30.78345399511585,0.216546004884151,True
strait_of_hormuz,2019-09-24,42.0,36.0,34.943380210672046,1.0566197893279536,True
strait_of_hormuz,2019-09-25,40.0,33.0,33.279409724449565,-0.2794097244495646,True
strait_of_hormuz,2019-09-26,32.0,27.0,26.62352777955965,0.37647222044034834,True
strait_of_hormuz,2019-09-27,37.0,34.0,30.78345399511585,3.216546004884151,True
strait_of_hormuz,2019-09-28,54.0,47.0,44.92720312800691,2.0727968719930914,True
strait_of_hormuz,2019-09-29,68.0,57.0,56.57499653156426,0.4250034684357402,True
strait_of_hormuz,2019-09-30,55.0,47.0,45.75918837111815,1.2408116288818505,True
strait_of_hormuz,2019-10-01,49.0,42.0,40.76727691245072,1.2327230875492816,True
strait_of_hormuz,2019-10-02,49.0,40.0,40.76727691245072,-0.7672769124507184,True
strait_of_hormuz,2019-10-03,33.0,26.0,27.455513022670893,-1.4555130226708926,True
strait_of_hormuz,2019-10-04,32.0,27.0,26.62352777955965,0.37647222044034834,True
strait_of_hormuz,2019-10-05,48.0,44.0,39.93529166933948,4.0647083306605225,True
strait_of_hormuz,2019-10-06,37.0,33.0,30.78345399511585,2.216546004884151,True
strait_of_hormuz,2019-10-07,40.0,33.0,33.279409724449565,-0.2794097244495646,True
strait_of_hormuz,2019-10-08,39.0,35.0,32.447424481338324,2.5525755186616763,True
strait_of_hormuz,2019-10-09,45.0,42.0,37.43933594000576,4.560664059994238,True
strait_of_hormuz,2019-10-10,48.0,45.0,39.93529166933948,5.0647083306605225,True
strait_of_hormuz,2019-10-11,50.0,41.0,41.59926215556196,-0.5992621555619593,True
strait_of_hormuz,2019-10-12,35.0,31.0,29.119483508893367,1.8805164911066328,True
strait_of_hormuz,2019-10-13,47.0,42.0,39.10330642622824,2.8966935737717634,True
strait_of_hormuz,2019-10-14,48.0,45.0,39.93529166933948,5.0647083306605225,True
strait_of_hormuz,2019-10-15,54.0,47.0,44.92720312800691,2.0727968719930914,True
strait_of_hormuz,2019-10-16,67.0,57.0,55.74301128845302,1.256988711546981,True
strait_of_hormuz,2019-10-17,67.0,62.0,55.74301128845302,6.256988711546981,True
strait_of_hormuz,2019-10-18,41.0,36.0,34.111394967560805,1.8886050324391945,True
strait_of_hormuz,2019-10-19,29.0,23.0,24.127572050225936,-1.127572050225936,True
strait_of_hormuz,2019-10-20,56.0,48.0,46.59117361422939,1.4088263857706096,True
strait_of_hormuz,2019-10-21,41.0,34.0,34.111394967560805,-0.11139496756080547,True
strait_of_hormuz,2019-10-22,48.0,37.0,39.93529166933948,-2.9352916693394775,True
strait_of_hormuz,2019-10-23,49.0,44.0,40.76727691245072,3.2327230875492816,True
strait_of_hormuz,2019-10-24,41.0,33.0,34.111394967560805,-1.1113949675608055,True
strait_of_hormuz,2019-10-25,46.0,42.0,38.271321183116996,3.7286788168830043,True
strait_of_hormuz,2019-10-26,48.0,42.0,39.93529166933948,2.0647083306605225,True
strait_of_hormuz,2019-10-27,40.0,35.0,33.279409724449565,1.7205902755504354,True
strait_of_hormuz,2019-10-28,27.0,22.0,22.463601564003454,-0.4636015640034543,True
strait_of_hormuz,2019-10-29,46.0,42.0,38.271321183116996,3.7286788168830043,True
strait_of_hormuz,2019-10-30,66.0,59.0,54.911026045341785,4.088973954658215,True
strait_of_hormuz,2019-10-31,41.0,38.0,34.111394967560805,3.8886050324391945,True
strait_of_hormuz,2019-11-01,46.0,43.0,38.271321183116996,4.728678816883004,True
strait_of_hormuz,2019-11-02,35.0,31.0,29.119483508893367,1.8805164911066328,True
strait_of_hormuz,2019-11-03,31.0,24.0,25.79154253644841,-1.7915425364484108,True
strait_of_hormuz,2019-11-04,45.0,40.0,37.43933594000576,2.560664059994238,True
strait_of_hormuz,2019-11-05,29.0,25.0,24.127572050225936,0.8724279497740639,True
strait_of_hormuz,2019-11-06,44.0,38.0,36.60735069689452,1.392649303105479,True
strait_of_hormuz,2019-11-07,36.0,27.0,29.951468752004608,-2.951468752004608,True
strait_of_hormuz,2019-11-08,46.0,39.0,38.271321183116996,0.7286788168830043,True
strait_of_hormuz,2019-11-09,42.0,36.0,34.943380210672046,1.0566197893279536,True
strait_of_hormuz,2019-11-10,37.0,31.0,30.78345399511585,0.216546004884151,True
strait_of_hormuz,2019-11-11,37.0,32.0,30.78345399511585,1.216546004884151,True
