date,n_tanker_july,n_tanker_august,revision_august_minus_july,changed,ratio_august_over_july,residual__proportional_2019_2025,residual__affine_2019_2025,residual__proportional_2019_2026_02_27,residual__additive_2019_2025,default_mapping,residual_default,period,year,month
2020-08-29,50.0,44.0,-6.0,True,0.88,2.404156919029596,2.383015486586679,2.435168931804043,3.1243644896362923,proportional_2019_2025,2.404156919029596,pre_onset,2020,2020-08
2020-08-30,53.0,47.0,-6.0,True,0.8867924528301887,2.9084063341713673,2.8950248682733317,2.941279067712287,3.1243644896362923,proportional_2019_2025,2.9084063341713673,pre_onset,2020,2020-08
2020-08-31,53.0,43.0,-10.0,True,0.8113207547169812,-1.0915936658286327,-1.1049751317266683,-1.058720932287713,-0.8756355103637077,proportional_2019_2025,-1.0915936658286327,pre_onset,2020,2020-08
2020-09-01,62.0,53.0,-9.0,True,0.8548387096774194,1.4211545795966956,1.4310530133332833,1.4596094754370128,0.12436448963629232,proportional_2019_2025,1.4211545795966956,pre_onset,2020,2020-09
2020-09-02,54.0,43.0,-11.0,True,0.7962962962962963,-1.9235105274480375,-1.9343053378311197,-1.8900175536516315,-1.8756355103637077,proportional_2019_2025,-1.9235105274480375,pre_onset,2020,2020-09
2020-09-03,53.0,46.0,-7.0,True,0.8679245283018868,1.9084063341713673,1.8950248682733317,1.941279067712287,2.1243644896362923,proportional_2019_2025,1.9084063341713673,pre_onset,2020,2020-09
2020-09-04,66.0,56.0,-10.0,True,0.8484848484848485,1.093487133119062,1.1137321889154919,1.1344229899813385,-0.8756355103637077,proportional_2019_2025,1.093487133119062,pre_onset,2020,2020-09
2020-09-05,59.0,52.0,-7.0,True,0.8813559322033898,2.916905164454917,2.9190436316466375,2.9534993395287685,2.1243644896362923,proportional_2019_2025,2.916905164454917,pre_onset,2020,2020-09
2020-09-06,47.0,35.0,-12.0,True,0.7446808510638298,-4.1000924961121825,-4.128993895099974,-4.0709412041042015,-2.8756355103637077,proportional_2019_2025,-4.1000924961121825,pre_onset,2020,2020-09
2020-09-07,72.0,58.0,-14.0,True,0.8055555555555556,-1.898014036597388,-1.8622490477112095,-1.85335673820218,-4.875635510363708,proportional_2019_2025,-1.898014036597388,pre_onset,2020,2020-09
2020-09-08,62.0,51.0,-11.0,True,0.8225806451612904,-0.5788454204033044,-0.5689469866667167,-0.5403905245629872,-1.8756355103637077,proportional_2019_2025,-0.5788454204033044,pre_onset,2020,2020-09
2020-09-09,54.0,50.0,-4.0,True,0.9259259259259259,5.0764894725519625,5.06569466216888,5.1099824463483685,5.124364489636292,proportional_2019_2025,5.0764894725519625,pre_onset,2020,2020-09
2020-09-10,47.0,42.0,-5.0,True,0.8936170212765957,2.8999075038878175,2.871006104900026,2.9290587958957985,4.124364489636292,proportional_2019_2025,2.8999075038878175,pre_onset,2020,2020-09
2020-09-11,69.0,60.0,-9.0,True,0.8695652173913043,2.5977365482608406,2.6257415706021376,2.6405331258895828,0.12436448963629232,proportional_2019_2025,2.5977365482608406,pre_onset,2020,2020-09
2020-09-12,66.0,55.0,-11.0,True,0.8333333333333334,0.0934871331190621,0.11373218891549186,0.1344229899813385,-1.8756355103637077,proportional_2019_2025,0.0934871331190621,pre_onset,2020,2020-09
2020-09-13,68.0,62.0,-6.0,True,0.9117647058823529,5.429653409880245,5.455071776706589,5.471829747253501,3.1243644896362923,proportional_2019_2025,5.429653409880245,pre_onset,2020,2020-09
2020-09-14,47.0,40.0,-7.0,True,0.851063829787234,0.8999075038878175,0.871006104900026,0.9290587958957985,2.1243644896362923,proportional_2019_2025,0.8999075038878175,pre_onset,2020,2020-09
2020-09-15,48.0,34.0,-14.0,True,0.7083333333333334,-5.932009357731587,-5.958324101204418,-5.90223782546812,-4.875635510363708,proportional_2019_2025,-5.932009357731587,pre_onset,2020,2020-09
2020-09-16,53.0,49.0,-4.0,True,0.9245283018867925,4.908406334171367,4.895024868273332,4.941279067712287,5.124364489636292,proportional_2019_2025,4.908406334171367,pre_onset,2020,2020-09
2020-09-17,65.0,55.0,-10.0,True,0.8461538461538461,0.925403994738474,0.9430623950199362,0.9657196113452571,-0.8756355103637077,proportional_2019_2025,0.925403994738474,pre_onset,2020,2020-09
2020-09-18,55.0,49.0,-6.0,True,0.8909090909090909,3.2445726109325506,3.236364456064429,3.27868582498445,3.1243644896362923,proportional_2019_2025,3.2445726109325506,pre_onset,2020,2020-09
2020-09-19,50.0,43.0,-7.0,True,0.86,1.404156919029596,1.3830154865866788,1.4351689318040428,2.1243644896362923,proportional_2019_2025,1.404156919029596,pre_onset,2020,2020-09
2020-09-20,68.0,57.0,-11.0,True,0.8382352941176471,0.42965340988024536,0.45507177670658905,0.47182974725350135,-1.8756355103637077,proportional_2019_2025,0.42965340988024536,pre_onset,2020,2020-09
2020-09-21,65.0,52.0,-13.0,True,0.8,-2.074596005261526,-2.056937604980064,-2.034280388654743,-3.8756355103637077,proportional_2019_2025,-2.074596005261526,pre_onset,2020,2020-09
2020-09-22,53.0,41.0,-12.0,True,0.7735849056603774,-3.0915936658286327,-3.1049751317266683,-3.058720932287713,-2.8756355103637077,proportional_2019_2025,-3.0915936658286327,pre_onset,2020,2020-09
2020-09-23,57.0,45.0,-12.0,True,0.7894736842105263,-2.419261112306266,-2.422295956144467,-2.383907417743387,-2.8756355103637077,proportional_2019_2025,-2.419261112306266,pre_onset,2020,2020-09
2020-09-24,67.0,56.0,-11.0,True,0.835820895522388,0.2615702714996573,0.28440198281104045,0.30312636861741993,-1.8756355103637077,proportional_2019_2025,0.2615702714996573,pre_onset,2020,2020-09
2020-09-25,48.0,39.0,-9.0,True,0.8125,-0.9320093577315873,-0.9583241012044184,-0.90223782546812,0.12436448963629232,proportional_2019_2025,-0.9320093577315873,pre_onset,2020,2020-09
2020-09-26,51.0,40.0,-11.0,True,0.7843137254901961,-2.427759942589816,-2.4463147195177726,-2.3961276895598758,-1.8756355103637077,proportional_2019_2025,-2.427759942589816,pre_onset,2020,2020-09
2020-09-27,74.0,64.0,-10.0,True,0.8648648648648649,2.438152240163795,2.479090540079895,2.484050019069983,-0.8756355103637077,proportional_2019_2025,2.438152240163795,pre_onset,2020,2020-09
2020-09-28,49.0,38.0,-11.0,True,0.7755102040816326,-2.7639262193509992,-2.7876543073088698,-2.7335344468320386,-1.8756355103637077,proportional_2019_2025,-2.7639262193509992,pre_onset,2020,2020-09
2020-09-29,51.0,40.0,-11.0,True,0.7843137254901961,-2.427759942589816,-2.4463147195177726,-2.3961276895598758,-1.8756355103637077,proportional_2019_2025,-2.427759942589816,pre_onset,2020,2020-09
2020-09-30,57.0,52.0,-5.0,True,0.9122807017543859,4.580738887693734,4.577704043855533,4.616092582256613,4.124364489636292,proportional_2019_2025,4.580738887693734,pre_onset,2020,2020-09
2020-10-01,49.0,36.0,-13.0,True,0.7346938775510204,-4.763926219350999,-4.78765430730887,-4.733534446832039,-3.8756355103637077,proportional_2019_2025,-4.763926219350999,pre_onset,2020,2020-10
2020-10-02,66.0,54.0,-12.0,True,0.8181818181818182,-0.9065128668809379,-0.8862678110845081,-0.8655770100186615,-2.8756355103637077,proportional_2019_2025,-0.9065128668809379,pre_onset,2020,2020-10
2020-10-03,77.0,65.0,-12.0,True,0.8441558441558441,0.9424016553055736,0.9910999217665477,0.9901601549782271,-2.8756355103637077,proportional_2019_2025,0.9424016553055736,pre_onset,2020,2020-10
2020-10-04,57.0,51.0,-6.0,True,0.8947368421052632,3.580738887693734,3.577704043855533,3.616092582256613,3.1243644896362923,proportional_2019_2025,3.580738887693734,pre_onset,2020,2020-10
2020-10-05,43.0,35.0,-8.0,True,0.813953488372093,-0.772425049634549,-0.8116730706821755,-0.74575471864852,1.1243644896362923,proportional_2019_2025,-0.772425049634549,pre_onset,2020,2020-10
2020-10-06,82.0,72.0,-10.0,True,0.8780487804878049,3.7828173472085354,3.844448891244312,3.833677048158634,-0.8756355103637077,proportional_2019_2025,3.7828173472085354,pre_onset,2020,2020-10
2020-10-07,69.0,60.0,-9.0,True,0.8695652173913043,2.5977365482608406,2.6257415706021376,2.6405331258895828,0.12436448963629232,proportional_2019_2025,2.5977365482608406,pre_onset,2020,2020-10
2020-10-08,70.0,59.0,-11.0,True,0.8428571428571429,0.7658196866414286,0.7964113644976933,0.8092365045256642,-1.8756355103637077,proportional_2019_2025,0.7658196866414286,pre_onset,2020,2020-10
2020-10-09,48.0,37.0,-11.0,True,0.7708333333333334,-2.9320093577315873,-2.9583241012044184,-2.90223782546812,-1.8756355103637077,proportional_2019_2025,-2.9320093577315873,pre_onset,2020,2020-10
2020-10-10,59.0,47.0,-12.0,True,0.7966101694915254,-2.083094835545083,-2.0809563683533625,-2.0465006604712315,-2.8756355103637077,proportional_2019_2025,-2.083094835545083,pre_onset,2020,2020-10
2020-10-11,36.0,29.0,-7.0,True,0.8055555555555556,-0.949007018298694,-1.00636162795103,-0.92667836910109,2.1243644896362923,proportional_2019_2025,-0.949007018298694,pre_onset,2020,2020-10
2020-10-12,48.0,43.0,-5.0,True,0.8958333333333334,3.0679906422684127,3.0416758987955816,3.09776217453188,4.124364489636292,proportional_2019_2025,3.0679906422684127,pre_onset,2020,2020-10
2020-10-13,46.0,37.0,-9.0,True,0.8043478260869565,-1.2681756344927777,-1.2996636889955226,-1.2396445827402829,0.12436448963629232,proportional_2019_2025,-1.2681756344927777,pre_onset,2020,2020-10
2020-10-14,48.0,38.0,-10.0,True,0.7916666666666666,-1.9320093577315873,-1.9583241012044184,-1.90223782546812,-0.8756355103637077,proportional_2019_2025,-1.9320093577315873,pre_onset,2020,2020-10
2020-10-15,71.0,68.0,-3.0,True,0.9577464788732394,8.933902825022024,8.967081158393242,8.977939883161739,6.124364489636292,proportional_2019_2025,8.933902825022024,pre_onset,2020,2020-10
2020-10-16,53.0,44.0,-9.0,True,0.8301886792452831,-0.09159366582863271,-0.10497513172666828,-0.05872093228771291,0.12436448963629232,proportional_2019_2025,-0.09159366582863271,pre_onset,2020,2020-10
2020-10-17,54.0,43.0,-11.0,True,0.7962962962962963,-1.9235105274480375,-1.9343053378311197,-1.8900175536516315,-1.8756355103637077,proportional_2019_2025,-1.9235105274480375,pre_onset,2020,2020-10
2020-10-18,66.0,57.0,-9.0,True,0.8636363636363636,2.093487133119062,2.113732188915492,2.1344229899813385,0.12436448963629232,proportional_2019_2025,2.093487133119062,pre_onset,2020,2020-10
2020-10-19,42.0,41.0,-1.0,True,0.9761904761904762,6.059491811984856,6.017657135422276,6.0855419027153985,8.124364489636292,proportional_2019_2025,6.059491811984856,pre_onset,2020,2020-10
2020-10-20,43.0,39.0,-4.0,True,0.9069767441860465,3.227574950365451,3.1883269293178245,3.25424528135148,5.124364489636292,proportional_2019_2025,3.227574950365451,pre_onset,2020,2020-10
2020-10-21,46.0,41.0,-5.0,True,0.8913043478260869,2.7318243655072223,2.7003363110044774,2.760355417259717,4.124364489636292,proportional_2019_2025,2.7318243655072223,pre_onset,2020,2020-10
2020-10-22,36.0,32.0,-4.0,True,0.8888888888888888,2.050992981701306,1.99363837204897,2.07332163089891,5.124364489636292,proportional_2019_2025,2.050992981701306,pre_onset,2020,2020-10
2020-10-23,56.0,51.0,-5.0,True,0.9107142857142857,4.412655749313146,4.407034249959985,4.447389203620531,4.124364489636292,proportional_2019_2025,4.412655749313146,pre_onset,2020,2020-10
2020-10-24,49.0,41.0,-8.0,True,0.8367346938775511,0.23607378064900075,0.21234569269113024,0.2664655531679614,1.1243644896362923,proportional_2019_2025,0.23607378064900075,pre_onset,2020,2020-10
2020-10-25,54.0,45.0,-9.0,True,0.8333333333333334,0.07648947255196248,0.06569466216888031,0.10998244634836851,0.12436448963629232,proportional_2019_2025,0.07648947255196248,pre_onset,2020,2020-10
2020-10-26,52.0,37.0,-15.0,True,0.7115384615384616,-6.259676804209221,-6.275644925622217,-6.227424310923794,-5.875635510363708,proportional_2019_2025,-6.259676804209221,pre_onset,2020,2020-10
2020-10-27,61.0,54.0,-7.0,True,0.8852459016393442,3.2530714412161004,3.2603832194377347,3.2909060968009314,2.1243644896362923,proportional_2019_2025,3.2530714412161004,pre_onset,2020,2020-10
2020-10-28,40.0,38.0,-2.0,True,0.95,4.7233255352236725,4.676317547631172,4.748135145443236,7.124364489636292,proportional_2019_2025,4.7233255352236725,pre_onset,2020,2020-10
2020-10-29,51.0,42.0,-9.0,True,0.8235294117647058,-0.427759942589816,-0.4463147195177726,-0.39612768955987576,0.12436448963629232,proportional_2019_2025,-0.427759942589816,pre_onset,2020,2020-10
2020-10-30,61.0,57.0,-4.0,True,0.9344262295081968,6.2530714412161,6.260383219437735,6.290906096800931,5.124364489636292,proportional_2019_2025,6.2530714412161,pre_onset,2020,2020-10
2020-10-31,53.0,43.0,-10.0,True,0.8113207547169812,-1.0915936658286327,-1.1049751317266683,-1.058720932287713,-0.8756355103637077,proportional_2019_2025,-1.0915936658286327,pre_onset,2020,2020-10
2020-11-01,45.0,39.0,-6.0,True,0.8666666666666667,1.5637412271266342,1.5296665171089288,1.5916520386236357,3.1243644896362923,proportional_2019_2025,1.5637412271266342,pre_onset,2020,2020-11
2020-11-02,60.0,55.0,-5.0,True,0.9166666666666666,5.084988302835512,5.089713425542186,5.12220271816485,4.124364489636292,proportional_2019_2025,5.084988302835512,pre_onset,2020,2020-11
2020-11-03,60.0,52.0,-8.0,True,0.8666666666666667,2.0849883028355123,2.089713425542186,2.12220271816485,1.1243644896362923,proportional_2019_2025,2.0849883028355123,pre_onset,2020,2020-11
2020-11-04,53.0,47.0,-6.0,True,0.8867924528301887,2.9084063341713673,2.8950248682733317,2.941279067712287,3.1243644896362923,proportional_2019_2025,2.9084063341713673,pre_onset,2020,2020-11
2020-11-05,60.0,48.0,-12.0,True,0.8,-1.9150116971644877,-1.910286574457814,-1.87779728183515,-2.8756355103637077,proportional_2019_2025,-1.9150116971644877,pre_onset,2020,2020-11
2020-11-06,29.0,25.0,-4.0,True,0.8620689655172413,0.8744110130371645,0.7989498147801157,0.8923979804463436,5.124364489636292,proportional_2019_2025,0.8744110130371645,pre_onset,2020,2020-11
2020-11-07,50.0,42.0,-8.0,True,0.84,0.40415691902959594,0.38301548658667883,0.4351689318040428,1.1243644896362923,proportional_2019_2025,0.40415691902959594,pre_onset,2020,2020-11
2020-11-08,32.0,28.0,-4.0,True,0.875,1.3786604281789394,1.3109591964667686,1.3985081163545878,5.124364489636292,proportional_2019_2025,1.3786604281789394,pre_onset,2020,2020-11
2020-11-09,47.0,42.0,-5.0,True,0.8936170212765957,2.8999075038878175,2.871006104900026,2.9290587958957985,4.124364489636292,proportional_2019_2025,2.8999075038878175,pre_onset,2020,2020-11
2020-11-10,62.0,59.0,-3.0,True,0.9516129032258065,7.4211545795966956,7.431053013333283,7.459609475437013,6.124364489636292,proportional_2019_2025,7.4211545795966956,pre_onset,2020,2020-11
2020-11-11,65.0,54.0,-11.0,True,0.8307692307692308,-0.07459600526152599,-0.05693760498006384,-0.03428038865474292,-1.8756355103637077,proportional_2019_2025,-0.07459600526152599,pre_onset,2020,2020-11
2020-11-12,53.0,48.0,-5.0,True,0.9056603773584906,3.9084063341713673,3.8950248682733317,3.941279067712287,4.124364489636292,proportional_2019_2025,3.9084063341713673,pre_onset,2020,2020-11
2020-11-13,40.0,31.0,-9.0,True,0.775,-2.2766744647763275,-2.3236824523688284,-2.2518648545567643,0.12436448963629232,proportional_2019_2025,-2.2766744647763275,pre_onset,2020,2020-11
2020-11-14,37.0,34.0,-3.0,True,0.918918918918919,3.2190761200818976,3.1643081659445222,3.2420250095349914,6.124364489636292,proportional_2019_2025,3.2190761200818976,pre_onset,2020,2020-11
2020-11-15,33.0,30.0,-3.0,True,0.9090909090909091,2.546743566559531,2.4816289903623208,2.5672114949906693,6.124364489636292,proportional_2019_2025,2.546743566559531,pre_onset,2020,2020-11
2020-11-16,28.0,27.0,-1.0,True,0.9642857142857143,3.706327874656573,3.628280020884567,3.7236946018102657,8.124364489636292,proportional_2019_2025,3.706327874656573,pre_onset,2020,2020-11
2020-11-17,46.0,42.0,-4.0,True,0.9130434782608695,3.7318243655072223,3.7003363110044774,3.760355417259717,5.124364489636292,proportional_2019_2025,3.7318243655072223,pre_onset,2020,2020-11
2020-11-18,36.0,28.0,-8.0,True,0.7777777777777778,-1.949007018298694,-2.00636162795103,-1.92667836910109,1.1243644896362923,proportional_2019_2025,-1.949007018298694,pre_onset,2020,2020-11
2020-11-19,30.0,28.0,-2.0,True,0.9333333333333333,3.042494151417756,2.969619608675668,3.061101359082425,7.124364489636292,proportional_2019_2025,3.042494151417756,pre_onset,2020,2020-11
2020-11-20,37.0,30.0,-7.0,True,0.8108108108108109,-0.7809238799181024,-0.8356918340554778,-0.7579749904650086,2.1243644896362923,proportional_2019_2025,-0.7809238799181024,pre_onset,2020,2020-11
2020-11-21,30.0,27.0,-3.0,True,0.9,2.042494151417756,1.9696196086756679,2.061101359082425,6.124364489636292,proportional_2019_2025,2.042494151417756,pre_onset,2020,2020-11
2020-11-22,17.0,12.0,-5.0,True,0.7058823529411765,-2.1425866475299387,-2.2490877119664905,-2.1320425631866247,4.124364489636292,proportional_2019_2025,-2.1425866475299387,pre_onset,2020,2020-11
2020-11-23,20.0,17.0,-3.0,True,0.85,0.36166276761183624,0.2629216697201606,0.37406757272161784,6.124364489636292,proportional_2019_2025,0.36166276761183624,pre_onset,2020,2020-11
2020-11-24,27.0,21.0,-6.0,True,0.7777777777777778,-1.4617552637240188,-1.542389773010985,-1.4450087768258157,3.1243644896362923,proportional_2019_2025,-1.4617552637240188,pre_onset,2020,2020-11
2020-11-25,46.0,41.0,-5.0,True,0.8913043478260869,2.7318243655072223,2.7003363110044774,2.760355417259717,4.124364489636292,proportional_2019_2025,2.7318243655072223,pre_onset,2020,2020-11
2020-11-26,38.0,33.0,-5.0,True,0.868421052631579,1.3871592584624892,1.3349779598400708,1.4107283881710728,4.124364489636292,proportional_2019_2025,1.3871592584624892,pre_onset,2020,2020-11
2020-11-27,47.0,41.0,-6.0,True,0.8723404255319149,1.8999075038878175,1.871006104900026,1.9290587958957985,3.1243644896362923,proportional_2019_2025,1.8999075038878175,pre_onset,2020,2020-11
2020-11-28,53.0,43.0,-10.0,True,0.8113207547169812,-1.0915936658286327,-1.1049751317266683,-1.058720932287713,-0.8756355103637077,proportional_2019_2025,-1.0915936658286327,pre_onset,2020,2020-11
2020-11-29,41.0,37.0,-4.0,True,0.9024390243902439,2.8914086736042677,2.8469873415267273,2.916838524079317,5.124364489636292,proportional_2019_2025,2.8914086736042677,pre_onset,2020,2020-11
2020-11-30,43.0,37.0,-6.0,True,0.8604651162790697,1.227574950365451,1.1883269293178245,1.25424528135148,3.1243644896362923,proportional_2019_2025,1.227574950365451,pre_onset,2020,2020-11
2020-12-01,43.0,33.0,-10.0,True,0.7674418604651163,-2.772425049634549,-2.8116730706821755,-2.74575471864852,-0.8756355103637077,proportional_2019_2025,-2.772425049634549,pre_onset,2020,2020-12
2020-12-02,61.0,53.0,-8.0,True,0.8688524590163934,2.2530714412161004,2.2603832194377347,2.2909060968009314,1.1243644896362923,proportional_2019_2025,2.2530714412161004,pre_onset,2020,2020-12
2020-12-03,53.0,44.0,-9.0,True,0.8301886792452831,-0.09159366582863271,-0.10497513172666828,-0.05872093228771291,0.12436448963629232,proportional_2019_2025,-0.09159366582863271,pre_onset,2020,2020-12
2020-12-04,59.0,53.0,-6.0,True,0.8983050847457628,3.916905164454917,3.9190436316466375,3.9534993395287685,3.1243644896362923,proportional_2019_2025,3.916905164454917,pre_onset,2020,2020-12
2020-12-05,50.0,43.0,-7.0,True,0.86,1.404156919029596,1.3830154865866788,1.4351689318040428,2.1243644896362923,proportional_2019_2025,1.404156919029596,pre_onset,2020,2020-12
2020-12-06,33.0,26.0,-7.0,True,0.7878787878787878,-1.453256433440469,-1.5183710096376792,-1.4327885050093307,2.1243644896362923,proportional_2019_2025,-1.453256433440469,pre_onset,2020,2020-12
2020-12-07,33.0,31.0,-2.0,True,0.9393939393939394,3.546743566559531,3.4816289903623208,3.5672114949906693,7.124364489636292,proportional_2019_2025,3.546743566559531,pre_onset,2020,2020-12
2020-12-08,30.0,25.0,-5.0,True,0.8333333333333334,0.04249415141775614,-0.030380391324332123,0.06110135908242498,4.124364489636292,proportional_2019_2025,0.04249415141775614,pre_onset,2020,2020-12
2020-12-09,35.0,30.0,-5.0,True,0.8571428571428571,0.8829098433207143,0.8229685781534215,0.9046182522628321,4.124364489636292,proportional_2019_2025,0.8829098433207143,pre_onset,2020,2020-12
2020-12-10,36.0,30.0,-6.0,True,0.8333333333333334,0.05099298170130595,-0.006361627951029902,0.07332163089890997,3.1243644896362923,proportional_2019_2025,0.05099298170130595,pre_onset,2020,2020-12
2020-12-11,45.0,37.0,-8.0,True,0.8222222222222222,-0.4362587728733658,-0.47033348289107124,-0.4083479613763643,1.1243644896362923,proportional_2019_2025,-0.4362587728733658,pre_onset,2020,2020-12
2020-12-12,25.0,22.0,-3.0,True,0.88,1.202078459514798,1.1162706391979142,1.2175844659020214,6.124364489636292,proportional_2019_2025,1.202078459514798,pre_onset,2020,2020-12
2020-12-13,35.0,26.0,-9.0,True,0.7428571428571429,-3.1170901566792857,-3.1770314218465785,-3.095381747737168,0.12436448963629232,proportional_2019_2025,-3.1170901566792857,pre_onset,2020,2020-12
2020-12-14,47.0,42.0,-5.0,True,0.8936170212765957,2.8999075038878175,2.871006104900026,2.9290587958957985,4.124364489636292,proportional_2019_2025,2.8999075038878175,pre_onset,2020,2020-12
2020-12-15,32.0,29.0,-3.0,True,0.90625,2.3786604281789394,2.3109591964667686,2.398508116354588,6.124364489636292,proportional_2019_2025,2.3786604281789394,pre_onset,2020,2020-12
2020-12-16,16.0,16.0,0.0,False,1.0,2.6893302140894697,2.580242494137959,2.699254058177294,9.124364489636292,proportional_2019_2025,2.6893302140894697,pre_onset,2020,2020-12
2020-12-17,17.0,12.0,-5.0,True,0.7058823529411765,-2.1425866475299387,-2.2490877119664905,-2.1320425631866247,4.124364489636292,proportional_2019_2025,-2.1425866475299387,pre_onset,2020,2020-12
2020-12-18,33.0,29.0,-4.0,True,0.8787878787878788,1.546743566559531,1.4816289903623208,1.5672114949906693,5.124364489636292,proportional_2019_2025,1.546743566559531,pre_onset,2020,2020-12
2020-12-19,34.0,30.0,-4.0,True,0.8823529411764706,1.7148267049401227,1.6522987842578694,1.7359148736267507,5.124364489636292,proportional_2019_2025,1.7148267049401227,pre_onset,2020,2020-12
2020-12-20,30.0,28.0,-2.0,True,0.9333333333333333,3.042494151417756,2.969619608675668,3.061101359082425,7.124364489636292,proportional_2019_2025,3.042494151417756,pre_onset,2020,2020-12
2020-12-21,35.0,31.0,-4.0,True,0.8857142857142857,1.8829098433207143,1.8229685781534215,1.904618252262832,5.124364489636292,proportional_2019_2025,1.8829098433207143,pre_onset,2020,2020-12
2020-12-22,42.0,38.0,-4.0,True,0.9047619047619048,3.0594918119848558,3.017657135422276,3.0855419027153985,5.124364489636292,proportional_2019_2025,3.0594918119848558,pre_onset,2020,2020-12
2020-12-23,39.0,32.0,-7.0,True,0.8205128205128205,-0.4447576031569156,-0.494352246264377,-0.42056823319284575,2.1243644896362923,proportional_2019_2025,-0.4447576031569156,pre_onset,2020,2020-12
2020-12-24,39.0,33.0,-6.0,True,0.8461538461538461,0.5552423968430844,0.505647753735623,0.5794317668071542,3.1243644896362923,proportional_2019_2025,0.5552423968430844,pre_onset,2020,2020-12
2020-12-25,31.0,19.0,-12.0,True,0.6129032258064516,-6.789422710201652,-6.8597105974287835,-6.770195262281494,-2.8756355103637077,proportional_2019_2025,-6.789422710201652,pre_onset,2020,2020-12
2020-12-26,60.0,57.0,-3.0,True,0.95,7.084988302835512,7.089713425542186,7.12220271816485,6.124364489636292,proportional_2019_2025,7.084988302835512,pre_onset,2020,2020-12
2020-12-27,34.0,29.0,-5.0,True,0.8529411764705882,0.7148267049401227,0.6522987842578694,0.7359148736267507,4.124364489636292,proportional_2019_2025,0.7148267049401227,pre_onset,2020,2020-12
2020-12-28,39.0,34.0,-5.0,True,0.8717948717948718,1.5552423968430844,1.505647753735623,1.5794317668071542,4.124364489636292,proportional_2019_2025,1.5552423968430844,pre_onset,2020,2020-12
2020-12-29,45.0,38.0,-7.0,True,0.8444444444444444,0.5637412271266342,0.5296665171089288,0.5916520386236357,2.1243644896362923,proportional_2019_2025,0.5637412271266342,pre_onset,2020,2020-12
2020-12-30,39.0,29.0,-10.0,True,0.7435897435897436,-3.4447576031569156,-3.494352246264377,-3.4205682331928458,-0.8756355103637077,proportional_2019_2025,-3.4447576031569156,pre_onset,2020,2020-12
2020-12-31,37.0,31.0,-6.0,True,0.8378378378378378,0.21907612008189759,0.16430816594452224,0.2420250095349914,3.1243644896362923,proportional_2019_2025,0.21907612008189759,pre_onset,2020,2020-12
2021-01-01,46.0,42.0,-4.0,True,0.9130434782608695,3.7318243655072223,3.7003363110044774,3.760355417259717,5.124364489636292,proportional_2019_2025,3.7318243655072223,pre_onset,2021,2021-01
2021-01-02,43.0,36.0,-7.0,True,0.8372093023255814,0.22757495036545095,0.18832692931782447,0.25424528135147995,2.1243644896362923,proportional_2019_2025,0.22757495036545095,pre_onset,2021,2021-01
2021-01-03,53.0,43.0,-10.0,True,0.8113207547169812,-1.0915936658286327,-1.1049751317266683,-1.058720932287713,-0.8756355103637077,proportional_2019_2025,-1.0915936658286327,pre_onset,2021,2021-01
2021-01-04,36.0,33.0,-3.0,True,0.9166666666666666,3.050992981701306,2.99363837204897,3.07332163089891,6.124364489636292,proportional_2019_2025,3.050992981701306,pre_onset,2021,2021-01
2021-01-05,51.0,46.0,-5.0,True,0.9019607843137255,3.572240057410184,3.5536852804822274,3.6038723104401242,4.124364489636292,proportional_2019_2025,3.572240057410184,pre_onset,2021,2021-01
2021-01-06,47.0,42.0,-5.0,True,0.8936170212765957,2.8999075038878175,2.871006104900026,2.9290587958957985,4.124364489636292,proportional_2019_2025,2.8999075038878175,pre_onset,2021,2021-01
2021-01-07,52.0,38.0,-14.0,True,0.7307692307692307,-5.259676804209221,-5.275644925622217,-5.227424310923794,-4.875635510363708,proportional_2019_2025,-5.259676804209221,pre_onset,2021,2021-01
2021-01-08,39.0,34.0,-5.0,True,0.8717948717948718,1.5552423968430844,1.505647753735623,1.5794317668071542,4.124364489636292,proportional_2019_2025,1.5552423968430844,pre_onset,2021,2021-01
2021-01-09,42.0,40.0,-2.0,True,0.9523809523809523,5.059491811984856,5.017657135422276,5.0855419027153985,7.124364489636292,proportional_2019_2025,5.059491811984856,pre_onset,2021,2021-01
2021-01-10,36.0,29.0,-7.0,True,0.8055555555555556,-0.949007018298694,-1.00636162795103,-0.92667836910109,2.1243644896362923,proportional_2019_2025,-0.949007018298694,pre_onset,2021,2021-01
2021-01-11,44.0,39.0,-5.0,True,0.8863636363636364,2.395658088746039,2.358996723213373,2.4229486599875614,4.124364489636292,proportional_2019_2025,2.395658088746039,pre_onset,2021,2021-01
2021-01-12,37.0,35.0,-2.0,True,0.9459459459459459,4.219076120081898,4.164308165944522,4.242025009534991,7.124364489636292,proportional_2019_2025,4.219076120081898,pre_onset,2021,2021-01
2021-01-13,40.0,37.0,-3.0,True,0.925,3.7233255352236725,3.6763175476311716,3.7481351454432357,6.124364489636292,proportional_2019_2025,3.7233255352236725,pre_onset,2021,2021-01
2021-01-14,44.0,37.0,-7.0,True,0.8409090909090909,0.395658088746039,0.35899672321337306,0.42294865998756137,2.1243644896362923,proportional_2019_2025,0.395658088746039,pre_onset,2021,2021-01
2021-01-15,51.0,43.0,-8.0,True,0.8431372549019608,0.572240057410184,0.5536852804822274,0.6038723104401242,1.1243644896362923,proportional_2019_2025,0.572240057410184,pre_onset,2021,2021-01
