period,destination_unit,destination_unit_type,unit_of_measure,measurement_basis,edge_total_value,gulf_edge_value,non_gulf_edge_value,oman_excluded_value,gulf_share,non_gulf_share,source_count,source_hhi,source_entropy,source_entropy_normalized,post_treatment,admissibility_note
2025-07,Taiwan,importer,t,weight_ton,2019756.549,782591.611,1237164.938,127388.083,0.3874682873970471,0.6125317126029529,7,0.2546650643756887,1.5807108564804275,0.8123246889111606,False,strict origin-split national customs; weight basis
2025-08,Taiwan,importer,t,weight_ton,1915715.62,663650.9619999999,1252064.6580000003,0.0,0.3464245710957871,0.6535754289042129,8,0.23624636385277886,1.6876718739800793,0.8115986144129481,False,strict origin-split national customs; weight basis
2025-09,Taiwan,importer,t,weight_ton,2214997.02,743633.189,1471363.831,126640.672,0.33572649637244206,0.6642735036275579,7,0.24565908001699832,1.5933631833865656,0.8188266987353452,False,strict origin-split national customs; weight basis
2025-10,Taiwan,importer,t,weight_ton,2249083.739,594552.801,1654530.938,63784.504,0.2643533411807749,0.7356466588192251,8,0.2397719064226308,1.6642195626450251,0.8003204366594592,False,strict origin-split national customs; weight basis
2025-11,Taiwan,importer,t,weight_ton,2026249.7589999998,588601.503,1437648.2559999998,0.0,0.2904881298001922,0.7095118701998079,10,0.2238231079747371,1.8166219633350913,0.7889488943806815,False,strict origin-split national customs; weight basis
2025-12,Taiwan,importer,t,weight_ton,2069307.132,683840.596,1385466.5359999998,0.0,0.3304683898417067,0.6695316101582932,6,0.2774938300522426,1.4473782851974937,0.8077972016082431,False,strict origin-split national customs; weight basis
2026-01,Taiwan,importer,t,weight_ton,1718785.439,814850.829,903934.61,0.0,0.4740852525921358,0.5259147474078641,5,0.34900722411769197,1.228652321704554,0.7634046099028142,False,strict origin-split national customs; weight basis
2026-02,Taiwan,importer,t,weight_ton,1547091.871,554441.994,992649.8770000001,0.0,0.35837690339722555,0.6416230966027745,7,0.2173371803353888,1.7087628212457018,0.8781303813412248,False,strict origin-split national customs; weight basis
2026-03,Taiwan,importer,t,weight_ton,2093908.139,439640.234,1654267.905,202052.879,0.2099615669911678,0.7900384330088323,8,0.2052926293449464,1.814023212902998,0.87236076443754,True,strict origin-split national customs; weight basis
2026-04,Taiwan,importer,t,weight_ton,2064828.693,0.0,2064828.693,0.0,0.0,1.0,6,0.38259932905361616,1.1705797324296818,0.6533129878945211,True,strict origin-split national customs; weight basis
2026-05,Taiwan,importer,t,weight_ton,2079186.813,0.0,2079186.813,70485.0,0.0,1.0,9,0.24095224251514555,1.7228565563547593,0.7841058097226662,True,strict origin-split national customs; weight basis
2026-06,Taiwan,importer,t,weight_ton,1712386.8599999999,0.0,1712386.8599999999,0.0,0.0,1.0,8,0.23839288146168497,1.7092488297072672,0.8219749367546463,True,strict origin-split national customs; weight basis
